gem-location-id,gem-phase-id,country/area,phase-name,project-name,project-name-in-local-language-/-script,other-name(s),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,lat,lng,state/province,operator,installation-type,region,url,owner-name-in-local-language-/-script,operator-name-in-local-language-/-script
L100000917445,G100000921631,China,--,Guangxi Guanyang Dongxin wind farm,灌阳东鑫200MW风电场项目,,200.0,shelved,,,approximate,Guilin Yunhe Energy Investment Co Ltd,25.6711,111.2854,Guangxi,Guilin Yunhe Energy Investment,Onshore,Asia,https://www.gem.wiki/Guangxi_Guanyang_Dongxin_wind_farm,桂林云合能源投资有限公司,桂林云合能源投资有限公司
L100000903285,G100000904039,China,--,Guangxi Guanyang Matou wind farm,广西灌阳马头风电场,,50.0,operating,2016,,exact,,25.5333,110.9501,Guangxi,Guodian Beitou Guanyang Windpower,Onshore,Asia,https://www.gem.wiki/Guangxi_Guanyang_Matou_wind_farm,,国电北投灌阳风电有限公司
L100000917446,G100000921632,China,--,Guangxi Guanyang Nanjiang wind farm,灌阳南江风电场工程项目,,50.0,cancelled,,,approximate,Guilin Fuxing Energy Investment Development Co Ltd,25.6645,111.3054,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Guanyang_Nanjiang_wind_farm,桂林富兴能源投资开发有限公司,
L100000917447,G100000921633,China,1,Guangxi Guanyang Zhengjiangling wind farm,国电广西灌阳正江岭风电场工程,,60.0,operating,2019,,approximate,Guangxi Beitou Energy Investment Group Co Ltd ; Guangxi Guoneng Energy Development Co Ltd,25.6597,111.3054,Guangxi,Guodian Beitou Guanyang Wind Power,Onshore,Asia,https://www.gem.wiki/Guangxi_Guanyang_Zhengjiangling_wind_farm,广西国能能源发展有限公司; 广西北投能源投资集团有限公司,国电北投灌阳风电有限公司
L100000917447,G100000921634,China,2,Guangxi Guanyang Zhengjiangling wind farm,国电灌阳正江岭风电场二期项目,,60.0,shelved,,,approximate,Guangxi Beitou Energy Investment Group Co Ltd ; Guangxi Guoneng Energy Development Co Ltd,25.6597,111.3054,Guangxi,Guodian Beitou Guanyang Wind Power,Onshore,Asia,https://www.gem.wiki/Guangxi_Guanyang_Zhengjiangling_wind_farm,广西国能能源发展有限公司; 广西北投能源投资集团有限公司,国电北投灌阳风电有限公司
L100000904511,G100000905558,China,1,Guangxi Guigang (Gaochuan) wind farm,贵港市高传风力发电项目,,60.0,operating,2022,,approximate,Guangxi Gaochuan New Energy Technology Co Ltd,23.0545,109.3971,Guangxi,Guigang Gaochuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Guigang_(Gaochuan)_wind_farm,广西高传新能源科技有限公司,贵港市高传风力发电责任有限公司
L100000904511,G100000921635,China,2,Guangxi Guigang (Gaochuan) wind farm,贵港市高传风力发电项目（二期）,,160.0,pre-construction,,,approximate,Guangxi Gaochuan New Energy Technology Co Ltd,23.0545,109.3971,Guangxi,Guigang Gaochuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Guigang_(Gaochuan)_wind_farm,广西高传新能源科技有限公司,贵港市高传风力发电责任有限公司
L100000903277,G100000904031,China,--,Guangxi Guigang Baihuashan wind farm,广西贵港白花山风电场,,80.0,operating,2020,,approximate,Guodian Guangxi New Energy Development CO LTDGuigang Branch,24.0001,109.0001,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Guigang_Baihuashan_wind_farm,国电广西新能源开发有限公司贵港分公司,
L100000917448,G100000921636,China,--,Guangxi Guilin Lingui wind farm,广西桂林申隆临桂风电场,,200.0,announced,,,approximate,Guangxi Shenlong IOT Technology Co Ltd,25.2474,110.1912,Guangxi,Guangxi Shenlong IOT Technology,Onshore,Asia,https://www.gem.wiki/Guangxi_Guilin_Lingui_wind_farm,广西申隆物联科技有限公司,广西申隆物联科技有限公司
L100000917449,G100000921637,China,--,Guangxi Guilin Renhe wind farm,仁合风电场项目,,150.0,shelved,,,approximate,China Nuclear Huineng Co Ltd,25.6597,111.3054,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Guilin_Renhe_wind_farm,中核汇能有限公司,
L100000917450,G100000921638,China,--,Guangxi Guilin Xinxu wind farm,新圩风电场项目,,100.0,shelved,,,approximate,China Nuclear Huineng Co Ltd,25.6597,111.3054,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Guilin_Xinxu_wind_farm,中核汇能有限公司,
L100000917451,G100000921639,China,--,Guangxi Guiping Wumaling wind farm,平桂五马岭风电场项目,,50.0,shelved,,,approximate,Guangxi Hezhou Taixin Energy Development Co Ltd,24.5953,111.4174,Guangxi,Guangxi Hezhou Lianhe Energy Development,Onshore,Asia,https://www.gem.wiki/Guangxi_Guiping_Wumaling_wind_farm,广西贺州市泰鑫能源开发有限公司,广西贺州市联贺新能源开发有限公司
L100000917518,G100000921718,China,--,Guangxi Guodian Dianli Fenghuangshan wind farm,国电电力全州凤凰山风电项目,,70.0,pre-construction,,,approximate,GD POWER Development Co Ltd,26.0893,111.2318,Guangxi,Guodian Power Guangxi Wind Power Development,Onshore,Asia,https://www.gem.wiki/Guangxi_Guodian_Dianli_Fenghuangshan_wind_farm,国电电力发展股份有限公司,国电电力广西风电开发有限公司
L100000917452,G100000921640,China,--,Guangxi Hechi Fengshan wind farm,广西凤山县150MW风电项目,,150.0,shelved,,,approximate,Shanghai Sineng Investment Co Ltd ; Huaneng Beibu Gulf (Guangxi) New Energy Development Co Ltd ; Runshihua New Energy Holding Group Co Ltd,24.553,107.0381,Guangxi,Guangxi Fengshan Zhongting Clean Energy,Onshore,Asia,https://www.gem.wiki/Guangxi_Hechi_Fengshan_wind_farm,华能北部湾（广西）新能源开发有限责任公司; 润世华新能源控股集团有限公司; 上海斯能投资有限公司,广西凤山中亭清洁能源有限公司
L100000917453,G100000921641,China,--,Guangxi Hechi Nandan wind farm,河池南丹山口风电场,,200.0,construction,,,approximate,China Huadian Corp Ltd,25.2981,107.4048,Guangxi,Fujian Huadian Furui Energy Development,Onshore,Asia,https://www.gem.wiki/Guangxi_Hechi_Nandan_wind_farm,中国华电集团有限公司,福建华电福瑞能源发展有限公司
L100000917454,G100000921642,China,--,Guangxi Heng County Namo wind farm,横县那莫150MW 风电项目,,150.0,pre-construction,,,approximate,China Longyuan Power Group Corp Ltd,22.8764,108.8808,Guangxi,Guangxi Longyuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Heng_County_Namo_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000917455,G100000921643,China,--,Guangxi Heng County Nanxiang wind farm,龙源广西横县南乡70MW风电项目,,70.0,pre-construction,,,approximate,China Longyuan Power Group Corp Ltd,22.6064,109.1441,Guangxi,Guangxi Longyuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Heng_County_Nanxiang_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000917456,G100000921644,China,--,Guangxi Heng County Pingma wind farm,横县平马60MW风电项目,,60.0,pre-construction,,,approximate,China Longyuan Power Group Corp Ltd,22.7162,109.0391,Guangxi,Guangxi Longyuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Heng_County_Pingma_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000917457,G100000921645,China,--,Guangxi Heng County Xiaoyi wind farm,横州市校椅30MW风电项目,,30.0,construction,,,approximate,China Longyuan Power Group Corp Ltd,22.8334,109.2376,Guangxi,Guangxi Longyuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Heng_County_Xiaoyi_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000917458,G100000921646,China,--,Guangxi Heng County Zhenlong wind farm,横州市镇龙80MW风电项目,,80.0,pre-construction,,,approximate,China Longyuan Power Group Corp Ltd,22.8841,109.0714,Guangxi,Guangxi Longyuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Heng_County_Zhenlong_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000904507,G100000905554,China,--,Guangxi Hengxian Liujing wind farm,横县六景风电项目,,48.0,operating,2015,,exact,China Longyuan Power Group Corp Ltd,22.8984,108.8674,Guangxi,Guangxi Longyuan Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Guangxi_Hengxian_Liujing_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000903313,G100000904075,China,--,Guangxi Hengxian Nanxiang Xinfu wind farm,广西横县南乡新福风电场,,48.0,operating,2023,,approximate,China Longyuan Power Group Corp Ltd,22.6064,109.1441,Guangxi,Guangxi Longyuan Windpower,Onshore,Asia,https://www.gem.wiki/Guangxi_Hengxian_Nanxiang_Xinfu_wind_farm,龙源电力集团股份有限公司,广西龙源风力发电有限公司
L100000903275,G100000904029,China,--,Guangxi Hepu Quzhang wind farm,广西合浦曲樟风电场,,100.0,operating,2020,,approximate,Yuanjing (Envision) Energy (Jiangsu) Co Ltd,24.0001,109.0001,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Hepu_Quzhang_wind_farm,远景能源 (江苏)有限公司,
L100000904521,G100000905572,China,--,Guangxi Hepu Shiwan Unsubsidized wind farm,合浦石湾风电场平价风电项目,,100.0,operating,2022,,approximate,Foresight Energy International Limited,21.7677,109.2374,Guangxi,Envision Energy (Jiangsu),Onshore,Asia,https://www.gem.wiki/Guangxi_Hepu_Shiwan_Unsubsidized_wind_farm,远见能源国际有限公司,远景能源有限公司
L100000904520,G100000905571,China,--,Guangxi Hepu Wujia Unsubsidized wind farm,合浦乌家风电场平价风电项目,,100.0,operating,2022,,approximate,Foresight Energy International Limited,21.8045,109.0495,Guangxi,Envision Energy (Jiangsu),Onshore,Asia,https://www.gem.wiki/Guangxi_Hepu_Wujia_Unsubsidized_wind_farm,远见能源国际有限公司,远景能源有限公司
L100000904541,G100000905611,China,--,Guangxi Hepu Xiwu wind farm,合浦西乌风电场,,153.0,operating,2023,,approximate,Foresight Energy International Limited,21.634,108.9651,Guangxi,Envision Energy (Jiangsu),Onshore,Asia,https://www.gem.wiki/Guangxi_Hepu_Xiwu_wind_farm,远见能源国际有限公司,远景能源有限公司
L100000917459,G100000921647,China,--,Guangxi Heshan Luoshan wind farm,合山洛山风电场,,48.0,operating,2022,,approximate,Shenzhen Xinmaisui Investment Management Co Ltd ; State Nuclear Power Technology Co Ltd,23.8097,108.8881,Guangxi,CPI Electric Power Engineering,Onshore,Asia,https://www.gem.wiki/Guangxi_Heshan_Luoshan_wind_farm,国家核电技术有限公司; 深圳市鑫麦穗投资管理有限公司,中电投电力工程有限公司
L100000903302,G100000904061,China,--,Guangxi Hezhou Babu Daguishan wind farm,广西贺州八步大桂山风电场,,40.0,operating,2019,,approximate,Sinohydro Construction Group New Energy Development Co Ltd,24.0001,109.0001,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Hezhou_Babu_Daguishan_wind_farm,中国水电建设集团新能源开发有限公司,
L100000903300,G100000904059,China,1,Guangxi Huanjiang Jieziliang wind farm,广西环江界子良风电场,,120.0,operating,2020,,approximate,Huaneng International Power Shareholding CO LTDGuangxi New Energy Branch Co.,24.0001,109.0001,Guangxi,Huaneng International Power Shareholding Company Guangxi Clean Energy Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Huanjiang_Jieziliang_wind_farm,华能国际电力股份有限公司广西清洁能源分公司,华能国际电力股份有限公司广西清洁能源分公司
L100000903300,G100000921648,China,2,Guangxi Huanjiang Jieziliang wind farm,环江界子良二期风电项目,,100.0,pre-construction,,,approximate,China Huaneng Group Co Ltd,25.3989,108.5116,Guangxi,China Huaneng Group CO LTD Guangxi Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Huanjiang_Jieziliang_wind_farm,中国华能集团有限公司,中国华能集团有限公司广西分公司
L100000917460,G100000921649,China,--,Guangxi Huanjiang Siguan wind farm,环江县500MW风光储综合能源一体化项目（风电部分）,,350.0,pre-construction,,,approximate,Guangxi Guangmin New Energy Co Ltd,24.864,108.2377,Guangxi,Guangxi Siguan New Energy,Onshore,Asia,https://www.gem.wiki/Guangxi_Huanjiang_Siguan_wind_farm,广西光民新能源有限公司,广西丝冠新能源有限公司
L100000917461,G100000921650,China,--,Guangxi Huanjiang Xunle wind farm,环江驯乐风电项目,,150.0,pre-construction,,,approximate,China Huaneng Group Co Ltd,25.3942,108.2621,Guangxi,China Huaneng Group CO LTD Guangxi Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Huanjiang_Xunle_wind_farm,中国华能集团有限公司,中国华能集团有限公司广西分公司
L100000917462,G100000921651,China,--,Guangxi Laibin Wuxuan Huangmao wind farm,华润电力来宾武宣黄峁100MW风电项目,,100.0,shelved,,,approximate,China Resources Power Investment Co Ltd,23.7571,109.6503,Guangxi,China Resources Power Investment CO LTD South China Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Laibin_Wuxuan_Huangmao_wind_farm,华润电力投资有限公司,华润电力投资有限公司华南分公司
L100000917463,G100000921652,China,1,Guangxi Laibin Xiangwu wind farm,广西来宾象州象武一期50兆瓦风电项目,,50.0,operating,2020,,approximate,China Resources Power New Energy Investment Limited,23.9816,109.7004,Guangxi,China Resources Wind Power (Yulin),Onshore,Asia,https://www.gem.wiki/Guangxi_Laibin_Xiangwu_wind_farm,华润电力新能源投资有限公司,华润风电（玉林）有限公司
L100000917463,G100000921653,China,2,Guangxi Laibin Xiangwu wind farm,华润电力来宾武宣象武二期（东乡）50MW风电项目,,50.0,construction,,,approximate,China Resources Power Investment Co Ltd,23.9734,109.6991,Guangxi,China Resources Power Investment CO LTD South China Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Laibin_Xiangwu_wind_farm,华润电力投资有限公司,华润电力投资有限公司华南分公司
L100000917463,G100000921654,China,3,Guangxi Laibin Xiangwu wind farm,华润电力来宾象州象武三期50MW风电项目,,50.0,pre-construction,,,approximate,China Resources Power Investment CO LTD South China Branch,23.9816,109.7004,Guangxi,China Resources Power Investment CO LTD South China Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Laibin_Xiangwu_wind_farm,华润电力投资有限公司华南分公司,华润电力投资有限公司华南分公司
L100000917464,G100000921655,China,--,Guangxi Laibin Xiangzhou Maping wind farm,华润电力来宾象州马坪100MW风电项目,,100.0,pre-construction,,,approximate,China Resources Power Investment Co Ltd,24.005,109.5601,Guangxi,China Resources Power Investment CO LTD South China Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Laibin_Xiangzhou_Maping_wind_farm,华润电力投资有限公司,华润电力投资有限公司华南分公司
L100000917465,G100000921656,China,--,Guangxi Langshui Distributed wind farm,浪水分布式风电项目,华润电力容县浪水20MW分散式风电工程,20.0,shelved,,,approximate,China Resources Power New Energy Investment Limited,22.8618,110.5604,Guangxi,,Onshore,Asia,https://www.gem.wiki/Guangxi_Langshui_Distributed_wind_farm,华润电力新能源投资有限公司,
L100000903272,G100000904025,China,1,Guangxi Leye wind farm,广西乐业扶贫风电场,,51.0,operating,2021,,exact,,24.6296,106.3641,Guangxi,China Guangdong Nuclear New Energy Leye,Onshore,Asia,https://www.gem.wiki/Guangxi_Leye_wind_farm,,中广核新能源乐业有限公司
L100000903272,G100000904026,China,2,Guangxi Leye wind farm,广西乐业扶贫风电场二期,,145.0,operating,2022,,approximate,Leye County Agricultural Investment Development Co Ltd ; China Guangdong Nuclear Wind Energy Ltd,24.678,106.4303,Guangxi,China Guangdong Nuclear New Energy Leye,Onshore,Asia,https://www.gem.wiki/Guangxi_Leye_wind_farm,中广核风电有限公司; 乐业县农业投资开发有限公司,中广核新能源乐业有限公司
L100000917466,G100000921657,China,--,Guangxi Liangqing Datang wind farm,中广核良庆大塘200MW风电项目,,100.0,shelved,,,approximate,CGN New Energy Investment (Shenzhen) Co Ltd,22.3835,108.384,Guangxi,Guangxi Branch of CGN New Energy Investment (Shenzhen),Onshore,Asia,https://www.gem.wiki/Guangxi_Liangqing_Datang_wind_farm,中广核新能源投资（深圳）有限公司,中广核新能源投资（深圳）有限公司广西分公司
L100001004275,G100001004983,China,--,Guangxi Liangqing Nanxiao wind farm,中广核新能源广西良庆南晓100MW陆上风电项目,,100.0,pre-construction,,,approximate,,22.2933,108.4199,Guangxi,China General Nuclear Power Group,Onshore,Asia,https://www.gem.wiki/Guangxi_Liangqing_Nanxiao_wind_farm,,中国广核集团有限公司
L100000903314,G100000904076,China,--,Guangxi Liangqing Tanqingling wind farm,广西良庆墰清岭风电场,,60.0,operating,2021,,approximate,,24.0001,109.0001,Guangxi,Nanning Huadian Fuxin Windpower,Onshore,Asia,https://www.gem.wiki/Guangxi_Liangqing_Tanqingling_wind_farm,,南宁华电福新风力发电有限公司
L100000917467,G100000921658,China,--,Guangxi Liangqing Yangheshan wind farm,华电福新良庆河阳山风电项目,,50.0,cancelled,,,approximate,Huadian Fuxin Energy Corp Ltd,22.517,108.2148,Guangxi,Huadian Fuxin Energy CO LTD Guangxi Branch,Onshore,Asia,https://www.gem.wiki/Guangxi_Liangqing_Yangheshan_wind_farm,华电福新能源有限公司,华电福新能源有限公司广西分公司
L100000917468,G100000921659,China,--,Guangxi Lingchuan Chaotian wind farm,潮田风电场,,70.0,pre-construction,,,approximate,Guangxi Guodian Overseas Energy Investment Co Ltd,25.197,110.5083,Guangxi,State Power Investment Corporation Guangxi Lingchuan Wind Power,Onshore,Asia,https://www.gem.wiki/Guangxi_Lingchuan_Chaotian_wind_farm,广西国电投海外能源投资有限公司,国家电投集团广西灵川风电有限公司
