gem-location-id,gem-unit/phase-id,country/area,unit-name,plant-name,plant-name-(other),plant-name-(local),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,parent,lat,lng,combustion-technology,region,url,"subnational-unit-(province,-state)"
L100000101657,G100000105187,China,Phase II Unit 3,Jimsar Wucaiwan Beisan power station,"华能新疆吉木萨尔发电有限公司 (Phase I Unit 1, Phase I Unit 2)",国电华能五彩湾北三发电厂,660.0,cancelled,,,approximate,Xinjiang Zhundong Wucaiwan Beisan Power Plant Co Ltd [100%],Shaanxi Investment Group Co Ltd [33.3%]; GD POWER Development Co Ltd [28.7%]; China Shenhua Energy Co Ltd [21.3%]; China Huaneng Group Co Ltd [11.2%]; Shanghua Investment Co Ltd [3.8%]; unknown [1.7%],44.801389,89.192778,ultra-supercritical,Asia,https://www.gem.wiki/Jimsar_Wucaiwan_Beisan_power_station,Xinjiang
L100000101657,G100000105188,China,Phase II Unit 4,Jimsar Wucaiwan Beisan power station,"华能新疆吉木萨尔发电有限公司 (Phase I Unit 1, Phase I Unit 2)",国电华能五彩湾北三发电厂,660.0,cancelled,,,approximate,Xinjiang Zhundong Wucaiwan Beisan Power Plant Co Ltd [100%],Shaanxi Investment Group Co Ltd [33.3%]; GD POWER Development Co Ltd [28.7%]; China Shenhua Energy Co Ltd [21.3%]; China Huaneng Group Co Ltd [11.2%]; Shanghua Investment Co Ltd [3.8%]; unknown [1.7%],44.801389,89.192778,ultra-supercritical,Asia,https://www.gem.wiki/Jimsar_Wucaiwan_Beisan_power_station,Xinjiang
L100000101657,G100000105185,China,Phase I Unit 1,Jimsar Wucaiwan Beisan power station,"华能新疆吉木萨尔发电有限公司 (Phase I Unit 1, Phase I Unit 2)",国电华能五彩湾北三发电厂,660.0,operating,2021,,approximate,Xinjiang Zhundong Wucaiwan Beisan Power Plant Co Ltd [100%],Shaanxi Investment Group Co Ltd [33.3%]; GD POWER Development Co Ltd [28.7%]; China Shenhua Energy Co Ltd [21.3%]; China Huaneng Group Co Ltd [11.2%]; Shanghua Investment Co Ltd [3.8%]; unknown [1.7%],44.801389,89.192778,ultra-supercritical,Asia,https://www.gem.wiki/Jimsar_Wucaiwan_Beisan_power_station,Xinjiang
L100000101657,G100000105186,China,Phase I Unit 2,Jimsar Wucaiwan Beisan power station,"华能新疆吉木萨尔发电有限公司 (Phase I Unit 1, Phase I Unit 2)",国电华能五彩湾北三发电厂,660.0,operating,2022,,approximate,Xinjiang Zhundong Wucaiwan Beisan Power Plant Co Ltd [100%],Shaanxi Investment Group Co Ltd [33.3%]; GD POWER Development Co Ltd [28.7%]; China Shenhua Energy Co Ltd [21.3%]; China Huaneng Group Co Ltd [11.2%]; Shanghua Investment Co Ltd [3.8%]; unknown [1.7%],44.801389,89.192778,ultra-supercritical,Asia,https://www.gem.wiki/Jimsar_Wucaiwan_Beisan_power_station,Xinjiang
L100000101658,G100000105189,China,Phase I,Jimusaer Color Bay power station,,华威和田吉木萨尔五彩湾发电项目,2000.0,cancelled,,,approximate,Huawei Hotan Power Generation Co Ltd [100%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],44.0,89.181,unknown,Asia,https://www.gem.wiki/Jimusaer_Color_Bay_power_station,Xinjiang
L100000104996,G100000115859,China,Unit 1,Jinan cogen power station,,济南能源集团济南热电2×66万千瓦先进燃煤机组供热项目,660.0,construction,2024,,approximate,Jinan Thermal Power Group Co Ltd [100%],Jinan Energy Group Co Ltd [100.0%],36.53453,116.775898,ultra-supercritical,Asia,https://www.gem.wiki/Jinan_cogen_power_station,Shandong
L100000104996,G100000115860,China,Unit 2,Jinan cogen power station,,济南能源集团济南热电2×66万千瓦先进燃煤机组供热项目,660.0,construction,2024,,approximate,Jinan Thermal Power Group Co Ltd [100%],Jinan Energy Group Co Ltd [100.0%],36.53453,116.775898,ultra-supercritical,Asia,https://www.gem.wiki/Jinan_cogen_power_station,Shandong
L100001016908,G100001018894,China,Unit 1,Jinan Jiyang cogen power station,,济南热电济南济阳背压机组热电联产项目,50.0,construction,,,approximate,Jinan Thermoelectricity Co Ltd,Jinan Thermoelectricity Co Ltd,37.002617,117.162892,CFB,Asia,https://www.gem.wiki/Jinan_Jiyang_cogen_power_station,Shandong
L100000101360,G100000112877,China,Unit 5,Jinan Northern Suburb cogen power station,,济南北郊热电厂,50.0,operating,2007,,exact,North Suburb Thermal Power Branch of Jinan Thermal Power Group Co Ltd [100%],Jinan Energy Group Co Ltd [100.0%],36.706441,117.00068,unknown,Asia,https://www.gem.wiki/Jinan_Northern_Suburb_cogen_power_station,Shandong
L100000104958,G100000115680,China,Unit 2,Jinan Thermal Power Group Beijiao cogen power station,,济南热电有限公司北郊热电厂,50.0,operating,1992,,exact,North Suburb Thermal Power Branch of Jinan Thermal Power Group Co Ltd [100%],Jinan Energy Group Co Ltd [100.0%],36.707019,117.000952,unknown,Asia,https://www.gem.wiki/Jinan_Thermal_Power_Group_Beijiao_cogen_power_station,Shandong
L100000105020,G100000102995,China,Unit 10,Jinchang power station,"Yongchang power station, 甘肃电投金昌发电公司金昌热电厂 (Unit 10)",金昌热电厂,330.0,operating,2013,,exact,Gansu Power Investment Jinchang Power Generation Co Ltd [100%],Gansu Provincial State-owned Assets Investment Group Co Ltd [100.0%],38.501029,102.269849,subcritical,Asia,https://www.gem.wiki/Jinchang_power_station,Gansu
L100000105020,G100000102996,China,Unit 11,Jinchang power station,"Yongchang power station, 甘肃电投金昌发电公司金昌热电厂 (Unit 10)",金昌热电厂,330.0,operating,2014,,exact,Gansu Power Investment Jinchang Power Generation Co Ltd [100%],Gansu Provincial State-owned Assets Investment Group Co Ltd [100.0%],38.501029,102.269849,subcritical,Asia,https://www.gem.wiki/Jinchang_power_station,Gansu
L100000104990,G100000115814,China,Unit 1,Jinchang Tengger power station,,"华电金昌腾格里发电厂, 甘肃腾格里沙漠河西新能源基地配套金昌2×1000兆瓦调峰煤电项目",1000.0,construction,,,exact,Huadian Gansu Energy Co Ltd [100%],China Huadian Corp Ltd [52.4%]; Huadian Power International Co Ltd [31.0%]; unknown [16.6%],38.364337,102.097343,ultra-supercritical,Asia,https://www.gem.wiki/Jinchang_Tengger_power_station,Gansu
L100000104990,G100000115815,China,Unit 2,Jinchang Tengger power station,,"华电金昌腾格里发电厂, 甘肃腾格里沙漠河西新能源基地配套金昌2×1000兆瓦调峰煤电项目",1000.0,construction,,,exact,Huadian Gansu Energy Co Ltd [100%],China Huadian Corp Ltd [52.4%]; Huadian Power International Co Ltd [31.0%]; unknown [16.6%],38.364337,102.097343,ultra-supercritical,Asia,https://www.gem.wiki/Jinchang_Tengger_power_station,Gansu
L100000101659,G100000105190,China,Unit 1,Jinchuan power station,,金川热电公司热电联产项目,135.0,operating,2016,,exact,Xinjiang Jinchuan Thermal Power Co Ltd [100%],Xinjiang Jinchuan Thermal Power Co Ltd [100.0%],42.147226,86.51335,unknown,Asia,https://www.gem.wiki/Jinchuan_power_station,Xinjiang
L100000101659,G100000105191,China,Unit 2,Jinchuan power station,,金川热电公司热电联产项目,135.0,operating,2016,,exact,Xinjiang Jinchuan Thermal Power Co Ltd [100%],Xinjiang Jinchuan Thermal Power Co Ltd [100.0%],42.147226,86.51335,unknown,Asia,https://www.gem.wiki/Jinchuan_power_station,Xinjiang
L100000100330,G100000105192,China,Unit 1,Jinchuan Works power station,,金川集团热电厂,150.0,operating,2008,,exact,Jinchuan Group Thermal Power Co Ltd [100%],Gansu Provincial State-owned Assets Investment Group Co Ltd [48.0%]; unknown [26.9%]; China Development Bank Corp [13.5%]; Jinchuan Group Co Ltd [11.6%],38.49059,102.167852,subcritical,Asia,https://www.gem.wiki/Jinchuan_Works_power_station,Gansu
L100000100330,G100000105193,China,Unit 2,Jinchuan Works power station,,金川集团热电厂,150.0,operating,2008,,exact,Jinchuan Group Thermal Power Co Ltd [100%],Gansu Provincial State-owned Assets Investment Group Co Ltd [48.0%]; unknown [26.9%]; China Development Bank Corp [13.5%]; Jinchuan Group Co Ltd [11.6%],38.49059,102.167852,subcritical,Asia,https://www.gem.wiki/Jinchuan_Works_power_station,Gansu
L100001000078,G100001000196,China,Unit 1,Jingbian Energy and Chemical Industrial Park cogen power station,,"靖边能化园区热电联产项目, 靖信靖边热电 2×660MW 机组项目",660.0,pre-permit,,,approximate,Jingbian County Jingxin Thermal Power Co Ltd [100%],Jingbian County Jingxin Thermal Power Co Ltd [100.0%],37.645948,108.914016,unknown,Asia,https://www.gem.wiki/Jingbian_Energy_and_Chemical_Industrial_Park_cogen_power_station,Shaanxi
L100001000078,G100001000197,China,Unit 2,Jingbian Energy and Chemical Industrial Park cogen power station,,"靖边能化园区热电联产项目, 靖信靖边热电 2×660MW 机组项目",660.0,pre-permit,,,approximate,Jingbian County Jingxin Thermal Power Co Ltd [100%],Jingbian County Jingxin Thermal Power Co Ltd [100.0%],37.645948,108.914016,unknown,Asia,https://www.gem.wiki/Jingbian_Energy_and_Chemical_Industrial_Park_cogen_power_station,Shaanxi
L100000101072,G100000105203,China,Phase III Unit 5,Jingdezhen power station,,国家电投景德镇发电厂,175.0,retired,2004,2009,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,unknown,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101072,G100000105201,China,Phase II Unit 3,Jingdezhen power station,,国家电投景德镇发电厂,125.0,retired,1994,2009,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,subcritical,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101072,G100000105202,China,Phase II Unit 4,Jingdezhen power station,,国家电投景德镇发电厂,125.0,retired,1995,2009,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,subcritical,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101072,G100000105199,China,Phase I Unit 1,Jingdezhen power station,,国家电投景德镇发电厂,50.0,retired,1976,2007,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,subcritical,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101072,G100000105200,China,Phase I Unit 2,Jingdezhen power station,,国家电投景德镇发电厂,50.0,retired,1977,2007,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,subcritical,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101072,G100000105204,China,Unit 6,Jingdezhen power station,,国家电投景德镇发电厂,660.0,operating,2011,,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,ultra-supercritical,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101072,G100000105205,China,Unit 7,Jingdezhen power station,,国家电投景德镇发电厂,660.0,operating,2010,,exact,State Power Investment Corporation Jiangxi Electric Power Co Ltd Jingdezhen Power Plant [100%],State Power Investment Corp Ltd [54.3%]; Ping An Life Insurance Co Ltd [38.5%]; Ping An Insurance (Group) Company of China Ltd [7.2%]; unknown [0.0%],29.18719,117.08502,ultra-supercritical,Asia,https://www.gem.wiki/Jingdezhen_power_station,Jiangxi
L100000101068,G100000104405,China,Phase II Unit 3,Jinggangshan power station,,华能井冈山发电厂,660.0,operating,2009,,exact,Huaneng Power International Inc Jinggangshan Power Plant [100%],Huaneng Power International Inc [100.0%],27.0469432,115.0202358,ultra-supercritical,Asia,https://www.gem.wiki/Jinggangshan_power_station,Jiangxi
L100000101068,G100000104406,China,Phase II Unit 4,Jinggangshan power station,,华能井冈山发电厂,660.0,operating,2009,,exact,Huaneng Power International Inc Jinggangshan Power Plant [100%],Huaneng Power International Inc [100.0%],27.0469432,115.0202358,ultra-supercritical,Asia,https://www.gem.wiki/Jinggangshan_power_station,Jiangxi
L100000101068,G100000104403,China,Phase I Unit 1,Jinggangshan power station,,华能井冈山发电厂,300.0,operating,2000,,exact,Huaneng Power International Inc Jinggangshan Power Plant [100%],Huaneng Power International Inc [100.0%],27.0474697,115.0203859,subcritical,Asia,https://www.gem.wiki/Jinggangshan_power_station,Jiangxi
L100000101068,G100000104404,China,Phase I Unit 2,Jinggangshan power station,,华能井冈山发电厂,300.0,operating,2001,,exact,Huaneng Power International Inc Jinggangshan Power Plant [100%],Huaneng Power International Inc [100.0%],27.0474697,115.0203859,subcritical,Asia,https://www.gem.wiki/Jinggangshan_power_station,Jiangxi
L100000100906,G100000105212,China,Unit 1,Jinghai Waste Coal power station,,京能内蒙古京海煤矸石发电厂,330.0,operating,2010,,exact,Inner Mongolia Jinghai Coal Gangue Power Co Ltd [100%],Beijing Jingneng Power Co Ltd [51.0%]; Inner Mongolia Guangna Coal Industry (Group) Co Ltd [36.8%]; Hengwang Investment Holdings Ltd [12.2%],39.658438,106.861986,subcritical,Asia,https://www.gem.wiki/Jinghai_Waste_Coal_power_station,Inner Mongolia
L100000100906,G100000105213,China,Unit 2,Jinghai Waste Coal power station,,京能内蒙古京海煤矸石发电厂,330.0,operating,2010,,exact,Inner Mongolia Jinghai Coal Gangue Power Co Ltd [100%],Beijing Jingneng Power Co Ltd [51.0%]; Inner Mongolia Guangna Coal Industry (Group) Co Ltd [36.8%]; Hengwang Investment Holdings Ltd [12.2%],39.658438,106.861986,subcritical,Asia,https://www.gem.wiki/Jinghai_Waste_Coal_power_station,Inner Mongolia
L100000100922,G100000105684,China,Unit 1,Jingke power station,"内蒙古源源能源集团京科发电公司科右中电厂, 京科发电有限公司科右中热电厂扩建工程 (Phase II)",内蒙古源源能源集团京科发电厂,330.0,operating,2010,,exact,Inner Mongolia Jingke Power Co Ltd [100%],Neimenggu YuanYuan Energy Group Co Ltd [50.8%]; Shenzhou Yuanyuan Investment Group Co Ltd [27.6%]; Beijing Jingneng Power Co Ltd [15.5%]; natural person(s) [6.2%],44.98194,121.42444,subcritical,Asia,https://www.gem.wiki/Jingke_power_station,Inner Mongolia
L100000100922,G100000105685,China,Unit 2,Jingke power station,"内蒙古源源能源集团京科发电公司科右中电厂, 京科发电有限公司科右中热电厂扩建工程 (Phase II)",内蒙古源源能源集团京科发电厂,350.0,operating,2023,,exact,Inner Mongolia Jingke Power Co Ltd [100%],Neimenggu YuanYuan Energy Group Co Ltd [50.8%]; Shenzhou Yuanyuan Investment Group Co Ltd [27.6%]; Beijing Jingneng Power Co Ltd [15.5%]; natural person(s) [6.2%],44.98194,121.42444,supercritical,Asia,https://www.gem.wiki/Jingke_power_station,Inner Mongolia
L100000100922,G100000105686,China,Unit 3,Jingke power station,"内蒙古源源能源集团京科发电公司科右中电厂, 京科发电有限公司科右中热电厂扩建工程 (Phase II)",内蒙古源源能源集团京科发电厂,660.0,cancelled,,,exact,Inner Mongolia Jingke Power Co Ltd [100%],Neimenggu YuanYuan Energy Group Co Ltd [50.8%]; Shenzhou Yuanyuan Investment Group Co Ltd [27.6%]; Beijing Jingneng Power Co Ltd [15.5%]; natural person(s) [6.2%],44.98194,121.42444,supercritical,Asia,https://www.gem.wiki/Jingke_power_station,Inner Mongolia
L100000101014,G100000105206,China,Unit 1,Jingling Sinopec power station,,中石化金陵石化自备电厂,60.0,retired,1991,2023,exact,SINOPEC Jinling Petrochemical Corp [100%],China Petrochemical Corp [100.0%],32.154362,118.906543,subcritical,Asia,https://www.gem.wiki/Jingling_Sinopec_power_station,Jiangsu
L100000101014,G100000105207,China,Unit 2,Jingling Sinopec power station,,中石化金陵石化自备电厂,60.0,retired,1991,2023,exact,SINOPEC Jinling Petrochemical Corp [100%],China Petrochemical Corp [100.0%],32.154362,118.906543,subcritical,Asia,https://www.gem.wiki/Jingling_Sinopec_power_station,Jiangsu
L100000101014,G100000105208,China,Unit 3,Jingling Sinopec power station,,中石化金陵石化自备电厂,100.0,operating,1992,,exact,SINOPEC Jinling Petrochemical Corp [100%],China Petrochemical Corp [100.0%],32.154362,118.906543,subcritical,Asia,https://www.gem.wiki/Jingling_Sinopec_power_station,Jiangsu
L100000100905,G100000105210,China,Unit 1,Jinglong power station,,京能内蒙古京隆发电厂,600.0,operating,2007,,exact,Inner Mongolia Jinglong Power Co Ltd [100%],Beijing Jingneng Power Co Ltd [100.0%],40.403104,113.153874,subcritical,Asia,https://www.gem.wiki/Jinglong_power_station,Inner Mongolia
L100000100905,G100000105211,China,Unit 2,Jinglong power station,,京能内蒙古京隆发电厂,600.0,operating,2007,,exact,Inner Mongolia Jinglong Power Co Ltd [100%],Beijing Jingneng Power Co Ltd [100.0%],40.403104,113.153874,subcritical,Asia,https://www.gem.wiki/Jinglong_power_station,Inner Mongolia
L100000100736,G100000103328,China,Phase III Unit 5,Jingmen power station,,国电长源电力荆门热电厂,640.0,operating,2006,,exact,Guoneng Changyuan Jingmen Power Generation Co Ltd [100%],CHN ENERGY Changyuan Electric Power Co Ltd [95.0%]; unknown [5.0%],31.0369761,112.2307184,supercritical,Asia,https://www.gem.wiki/Jingmen_power_station,Hubei
L100000100736,G100000103329,China,Phase III Unit 6,Jingmen power station,,国电长源电力荆门热电厂,640.0,operating,2006,,exact,Guoneng Changyuan Jingmen Power Generation Co Ltd [100%],CHN ENERGY Changyuan Electric Power Co Ltd [95.0%]; unknown [5.0%],31.0369761,112.2307184,supercritical,Asia,https://www.gem.wiki/Jingmen_power_station,Hubei
L100000100736,G100000103326,China,Phase II Unit 4,Jingmen power station,,国电长源电力荆门热电厂,220.0,retired,1982,2012,exact,Guoneng Changyuan Jingmen Power Generation Co Ltd [100%],CHN ENERGY Changyuan Electric Power Co Ltd [95.0%]; unknown [5.0%],31.0369761,112.2307184,subcritical,Asia,https://www.gem.wiki/Jingmen_power_station,Hubei
